text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,comment_id,confidence,variability,correctness,is_correct,agreement_factor_rd
4769,"A MUST SEE for anyone who wants to know why everything went to hell after the Civil War, where those damned Confederate monuments came from, and why some of us never learned about Reconstruction in high school. Thanks again,  #BlackLivesMatter",0.9146245718002319,0.15127031836884938,0.9976770281791688,0.08537544419523327,0.15127034278233784,0.0023229380603879,0,0,A0,0.6,4013_train,0.9146245718002319,0.15127031836884938,0.9976770281791688,True,0.6
4770,Disgusting!!!!!!! Who the hell is this? We gotta find this shit head and put his ass in jail. How tf you gonna touch someone kids. White ppl like this make me sick.,0.050960352830588786,0.05503764887228092,0.0066193863749504,0.94903963804245,0.05503764311282444,0.9933806657791138,1,1,A++,1.0,4014_train,0.94903963804245,0.05503764311282444,0.9933806657791138,True,1.0
4771,"  Except I won't wear anything with that horrible man's face on it. How about one that's just text, like  here in Iowa makes?",0.8614090323448181,0.13715724083246733,0.9982579350471495,0.13859098267275838,0.13715724269699822,0.0017420655349269,0,0,A+,0.8,4015_train,0.8614090323448181,0.13715724083246733,0.9982579350471495,True,0.8
4772," Karma LOVES #ArrogantBraggadocio –  ""At the debate, Trump defended having big rallies where no one is required to wear facial coverings or socially distance. ‘We’ve had no negative effect.’  Biden said that’s ‘totally irresponsible’ &amp; he’s ‘being foolish’"" <url>",0.9012487888336181,0.1589163552167261,0.99699604511261,0.09875118494965131,0.1589163674148497,0.0030039113480597,0,0,A+,0.8,4016_train,0.9012487888336181,0.1589163552167261,0.99699604511261,True,0.8
4773," Giirrrrlllll, if it means getting you and Joe into the White House, I would gladly chip in all of my savings.",0.9756739377975464,0.039962756816265245,0.9983909130096436,0.02432603912893678,0.039962748711431385,0.0016090760473161,0,0,A++,1.0,4017_train,0.9756739377975464,0.039962756816265245,0.9983909130096436,True,1.0
4774,Yup.. We are. Black Journalists Are Exhausted <url>,0.9513715624809265,0.08149873133111754,0.997514009475708,0.048628434585407304,0.08149871661636461,0.0024859372060745,0,0,A++,1.0,4018_train,0.9513715624809265,0.08149873133111754,0.997514009475708,True,1.0
4775,This isn’t big. This isn’t funny. This isn’t acceptable. Prime example of people using this just to cause trouble. Idiots man!,0.2783923342823982,0.20422206269257961,0.0654739215970039,0.7216076731681824,0.20422206680297966,0.9345260858535768,1,1,A+0,0.6,401_test,0.7216076731681824,0.20422206680297966,0.9345260858535768,True,0.6
4776, You're winning this election Sir,0.9632850527763367,0.04852312701161222,0.9987886548042296,0.03671495842281724,0.048523115116279575,0.0012113497359678,0,0,A++,1.0,401_train,0.9632850527763367,0.04852312701161222,0.9987886548042296,True,1.0
4777,"9.)] #Pretoria, #SOUTHAFRICA:- Protests Outside the United States as it Happened, Surrounding the Death of #GeorgeFloyd, the Unarmed Black Man Killed by #DerekChauvin, a White (Now Former) Police Officer With the Minneapolis Police Department (MPD), on May 25, 2020.  #WhileBlack <url>",0.9437075257301331,0.08872170679002449,0.9982684850692748,0.056292483257129766,0.08872170798547625,0.0017315421719104,0,0,A++,1.0,4020_train,0.9437075257301331,0.08872170679002449,0.9982684850692748,True,1.0
4778,I don’t understand why y’all just won’t SLAP THESE WHITE WOMEN,0.29052416086196897,0.37917121174916646,0.0092096868902444,0.7094758212566376,0.3791712087196102,0.9907902479171752,1,1,A++,1.0,4021_train,0.7094758212566376,0.3791712087196102,0.9907902479171752,True,1.0
4779,🤔 I swear 🗣️ leaves 👣  #blacklivesmatter <url>,0.9759298443794251,0.043998632009960306,0.9978018403053284,0.02407017685472962,0.04399864502369426,0.0021981333848088,0,0,A++,1.0,4022_train,0.9759298443794251,0.043998632009960306,0.9978018403053284,True,1.0
4780,"   Lmfao what a silly a$$ statement, when trumps in hock for a billion dollars 🤣🤣🤣🍊🐑🍊🐑🤡👏🏻",0.16862212829291817,0.18452514203365636,0.0158252380788326,0.831377899646759,0.18452515050616886,0.9841747879981996,1,1,A+0,0.6,4023_train,0.831377899646759,0.18452515050616886,0.9841747879981996,True,0.6
4781,"  Report: Vikings are activating third round rookie TC (trash can) Cam Dantzler from the COVID-19 list. Apparently teammate S Harrison Smith is already yelling """"CAM, COVER YOUR FUCKING GUY."""" Source: Trust me bro""",0.08320843316614622,0.10102259132151832,0.008396727964282,0.916791570186615,0.1010225952011018,0.9916033148765564,1,1,A+,0.8,4024_train,0.916791570186615,0.1010225952011018,0.9916033148765564,True,0.8
4782,And the CDC has joined Trump in this massacre.,0.9396967411041259,0.10348469047033697,0.998607575893402,0.06030326557811346,0.10348466897938448,0.0013924509985372,0,0,A0,0.6,4026_train,0.9396967411041259,0.10348469047033697,0.998607575893402,True,0.6
4783," Some wacko at the White House ignored the severity of COVID-19 and now 94,000 Americans are dead.  Sounds like you need a diaper change and a time out, Donnie.",0.21175823453813786,0.2170476336283583,0.0165299121290445,0.7882417440414429,0.21704760611513235,0.9834700226783752,1,1,A+,0.8,4028_train,0.7882417440414429,0.21704760611513235,0.9834700226783752,True,0.8
4784,This is pure gold.,0.9567101001739502,0.07902874590030946,0.9980440139770508,0.04328990606591102,0.0790287408228138,0.0019560134969651,0,0,A++,1.0,4029_train,0.9567101001739502,0.07902874590030946,0.9980440139770508,True,1.0
4785,"   It’s  it’s Fox News just without any shame and jacked on drugs, they’re as far right as they come before one starts talking about Jews and 9/11",0.7996334433555603,0.13635161212318694,0.9960460066795348,0.20036653522402043,0.13635161512316454,0.0039539607241749,0,0,A0,0.6,402_test,0.7996334433555603,0.13635161212318694,0.9960460066795348,True,0.6
4786," Free the USA and consequently Brazil, from the clutches of these racist and malicious tyrants.",0.7519343972206116,0.3221977619454622,0.9139678478240968,0.2480656046420336,0.32219777059953963,0.0860321149230003,0,0,A+,0.8,4030_train,0.7519343972206116,0.3221977619454622,0.9139678478240968,True,0.8
4787,They all look so stupid 🤦🏽‍♀️,0.16794397868216032,0.25264441462196374,0.009284907951951,0.8320560276508331,0.2526443996564445,0.9907151460647584,1,1,A+,0.8,4031_train,0.8320560276508331,0.2526443996564445,0.9907151460647584,True,0.8
4788, Tweet Tweet  How Communist of them.  <url>,0.8947911977767944,0.18885172438130068,0.9987119436264038,0.10520883565768593,0.18885172254745505,0.0012880763970315,0,0,A0,0.6,4032_train,0.8947911977767944,0.18885172438130068,0.9987119436264038,True,0.6
4789,Trump's terrible coronavirus response hands 2020 Democrats a chance to show they can lead <url> via ,0.936764919757843,0.10620554896102924,0.9962530136108398,0.06323508732020852,0.10620557342889415,0.0037469959352165,0,0,A++,1.0,4033_train,0.936764919757843,0.10620554896102924,0.9962530136108398,True,1.0
4790,Just because you say it doesn’t make it True. #LiarInChief  #Liar  #BunkerBoy #blacklifematters   #JunkTerrorBill #AmericaOrTrump  #VoteOutHate #VoteBlueToSaveAmerica2020 #BlackLivesMatter #Black_Lives_Matter  #wednesdaymorning  #BunkerDon  #GeorgeFloyd  #VOTEHIMOUT  #riots2020,0.8563815832138062,0.1895840525429429,0.988410711288452,0.14361843001097435,0.18958406333817937,0.011589297093451,0,0,A+,0.8,4035_train,0.8563815832138062,0.1895840525429429,0.988410711288452,True,0.8
4791,this makes me sick to my stomach.,0.9679171085357666,0.039406022282559496,0.9982424974441528,0.03208288545720274,0.03940603103107299,0.0017574613448232,0,0,A++,1.0,4036_train,0.9679171085357666,0.039406022282559496,0.9982424974441528,True,1.0
4792,"Defund the police"" is a euphemism. Or an onomatopoeia. Definitely not literal, though. <url>",0.970471179485321,0.03242661738013773,0.9979206919670104,0.02952882931567722,0.032426635403864354,0.0020793799776583,0,0,A+,0.8,4037_train,0.970471179485321,0.03242661738013773,0.9979206919670104,True,0.8
4793,You think he’s gonna be a bit humbled in this one?   Or do you think he’s still going to boast like an idiot?,0.24291762262582775,0.29709906398450725,0.0213185381144285,0.7570824027061462,0.2970990817813865,0.97868150472641,1,1,A+,0.8,4039_train,0.7570824027061462,0.2970990817813865,0.97868150472641,True,0.8
4794," It seems to me that the Texas GOP is an organized front for white supremacy.  If you really feel this way, Ted, you should switch parties to the only party in Texas that isn't racist and stupid, the Democrats. <url>",0.33644592575728893,0.36260555432780467,0.0845384299755096,0.6635540500283241,0.36260556106050273,0.9154615998268129,1,1,A+,0.8,403_test,0.6635540500283241,0.36260556106050273,0.9154615998268129,True,0.8
4795,  You are insane if you Thought Trump looked Presidential or came close to anything that could be described as a win. That was embarrassing. He made the country look like a joke.,0.7612766623497009,0.25862382441772713,0.9947625994682312,0.23872335944324727,0.2586238157702166,0.0052374126389622,0,0,A+,0.8,403_train,0.7612766623497009,0.25862382441772713,0.9947625994682312,True,0.8
4796,BRITAIN IS TESTING COVID VACCINES ON SOUTH AFRICANS  BRITAIN IS TESTING COVID VACCINES ON SOUTH AFRICANS  BRITAIN IS TESTING COVID VACCINES ON SOUTH AFRICANS,0.9022557497024536,0.09039745492893991,0.9975542426109314,0.09774425220675761,0.09039747608672243,0.0024457287508994,0,0,A+,0.8,4040_train,0.9022557497024536,0.09039745492893991,0.9975542426109314,True,0.8
4797,didnt xqc help popularize the shitty use of trihard7? am i remembering this correctly?,0.7842911303043365,0.27533617851070286,0.9983525276184082,0.21570887628477067,0.27533618791152276,0.0016475053271278,0,0,A0,0.6,4041_train,0.7842911303043365,0.27533617851070286,0.9983525276184082,True,0.6
4798,"Cops need to walk off the job, their lives might depend on it!",0.7339638814330101,0.39266706140923197,0.0641914531588554,0.26603608354926106,0.3926670380950661,0.9358084797859192,1,1,A+0,0.6,4042_train,0.26603608354926106,0.3926670380950661,0.9358084797859192,True,0.6
4799, That is a lie!!!!,0.9133693099021911,0.15820104983533,0.9844581484794616,0.0866307141957804,0.15820101924972993,0.015541867353022,0,0,A++,1.0,4043_train,0.9133693099021911,0.15820104983533,0.9844581484794616,True,1.0
4800,"Woman... But Lets Her Nuts Hang. Infiltrated BLM, Ill Give Her my Respect in this One Instance...",0.7394861280918121,0.29022902103287984,0.9975376129150392,0.2605138877639547,0.29022899781408457,0.002462386386469,0,0,A0,0.6,4044_train,0.7394861280918121,0.29022902103287984,0.9975376129150392,True,0.6
4801, Trump 2020! #MAGA <url>,0.9703914046287536,0.03802099782127373,0.9978246688842772,0.02960858107544474,0.03802098756999506,0.0021753467153757,0,0,A++,1.0,4045_train,0.9703914046287536,0.03802099782127373,0.9978246688842772,True,1.0
4802,"The majority of the Right Wing  DO GET IT and ... they like it this way and work to preserve it. For the small minority in denial, this defense mechanism serves to amerliorate their hypocrisy",0.8751490354537964,0.14330717618303618,0.9979118704795836,0.124850957468152,0.14330721246555594,0.0020880755037069,0,0,A++,1.0,4046_train,0.8751490354537964,0.14330717618303618,0.9979118704795836,True,1.0
4803,Oh my God!  You are PATHETIC Brian   To compare the interruptions made by  so he could actually get a chance to speak vs. the non-stop babbling of an incoherent child who can't denounce WHITE SUPREMACISTS just proves what a SHILL you are for  <url>,0.24179533217102284,0.31572644130989075,0.0113331321626901,0.7582046747207641,0.315726455072253,0.9886668920516968,1,1,A+,0.8,4047_train,0.7582046747207641,0.315726455072253,0.9886668920516968,True,0.8
4804,"Too many in the MSM are invested in a """"things are getting worse"""" narrative.  calls out the NYT for totally distorting the facts. Thread.""",0.904800271987915,0.14428280379611666,0.9985812902450562,0.09519971776753659,0.14428280547661573,0.001418724656105,0,0,A++,1.0,4048_train,0.904800271987915,0.14428280379611666,0.9985812902450562,True,1.0
4805,He’s a pimple in somebody’s ass <url>,0.06517091467976563,0.05498611464952264,0.0231688823550939,0.9348290801048279,0.0549861350101616,0.9768311977386476,1,1,A+,0.8,4049_train,0.9348290801048279,0.0549861350101616,0.9768311977386476,True,0.8
4806, Someone tagged me in the instagram story thread of #BlackLivesMatter only however i don't get notifications and didn't see i was tagged until after the story was no longer available and then was later called racist for not re-posting??? AND not to mention they spelled it wrong🤦🏼‍♀️,0.9594433546066284,0.07650822975925,0.9958674907684326,0.0405566425994038,0.07650823902717846,0.0041325017809867,0,0,A++,1.0,404_test,0.9594433546066284,0.07650822975925,0.9958674907684326,True,1.0
4807,I don’t get it. There’s so many things Trump has actually said and done that can and should be used against him. There’s no need to make things up. It only makes the one making it up look ridiculous. 🤦🏻‍♂️,0.9066298007965088,0.1854853557013151,0.9986751675605774,0.09337019079830491,0.18548537813990715,0.0013247750466689,0,0,A++,1.0,404_train,0.9066298007965088,0.1854853557013151,0.9986751675605774,True,1.0
4808," Use more restraint from falling into Trump’s behavior. He’s goading you. More effective: ignore his rants, smile and let him dig his hole deeper. Yell back at him, that’s what he wants you to do. And you lose voters. You need to be better than him; avoid name calling.",0.7746834099292755,0.24998785969590853,0.9975531697273254,0.2253165951464325,0.24998783029960953,0.0024468668270856,0,0,A++,1.0,4050_train,0.7746834099292755,0.24998785969590853,0.9975531697273254,True,1.0
4809,"Trying to read what  said about the white supremacist Cecil Rhodes statue:  ""<url> took too long to respond.""  I guess that's a petty accurate description.  #RhodesMustFall #BlackLivesMatter <url>",0.9763246774673462,0.04119982302604988,0.9973871111869812,0.0236753345932811,0.041199817484853726,0.0026128662284463,0,0,A++,1.0,4051_train,0.9763246774673462,0.04119982302604988,0.9973871111869812,True,1.0
4810, Yeah it’s called a massive red wave incoming. Stay tuned.,0.9717141628265381,0.03939076876302487,0.9988223910331726,0.028285848023369843,0.03939078455008641,0.0011776126921176,0,0,A++,1.0,4052_train,0.9717141628265381,0.03939076876302487,0.9988223910331726,True,1.0
4811,"  He told a bunch of other lies too.  Zero emissions in 15 years? 😂🤣 Unless we return to the horse and buggy days, stop immigration, stop pacing over farmland to make room for more people to pollute, we aren’t going anywhere.",0.9272989869117737,0.1007692364947457,0.997327208518982,0.07270101257599886,0.10076920753041745,0.0026728382799774,0,0,A0,0.6,4054_train,0.9272989869117737,0.1007692364947457,0.997327208518982,True,0.6
